100,MEPHISITOID,"('Mephitisoid (Earth-616)', 74)"
101,MEPHISTA,"('Mephista (Earth-616)', 90)"
102,MEPHISTO,"('Mephisto (Earth-616)', 90)"
103,"MERCADO, JOY","('Joy Mercado (Earth-616)', 86)"
104,MERCURY,"('Fred Mercury (Earth-616)', 90)"
105,MERCURY II,"('Shingen Harada II (Earth-616)', 86)"
106,MERCURY III/,"('Warren Worthington III (Earth-616)', 86)"
107,MERCY,"('Mercy LeBeau (Earth-616)', 90)"
108,"MERENGUES, SMOOTH MA","('Smith (Renegades) (Earth-616)', 56)"
109,"MERIDIAN, DR. ROBERT","('William Robert Reilly (Earth-616)', 86)"
110,MERLIN,"('Merlin (Robot) (Earth-616)', 90)"
111,MERLYN,"('Kimberly Dee (Earth-616)', 75)"
112,MERREE,"('Merree (Construct) (Earth-616)', 90)"
113,MERRIAN,"('Lobo (Native American) (Earth-616)', 77)"
114,"MERRYWEATHER, IRENE","('Irene Merryweather (Earth-616)', 86)"
115,MESMERO,"('Mesmero (Vincent) (Earth-616)', 90)"
116,"MESSENGER, TOBIAS","('Tobias (Space Phantom) (Earth-616)', 86)"
117,METABO,"('Metabo (Earth-616)', 90)"
118,METALSLASH/,"('Metallax the Untamer (Legion Personality) (Earth-616)', 63)"
119,METEORITE,"('Meteor (Earth-616)', 70)"
120,METEORITE III/VALERI,"('Warren Worthington III (Earth-616)', 86)"
121,METOXO,"('Sabretooth (Victor Creed)', 60)"
122,MEXXA RIEN,"('Mexxa Rien (Earth-616)', 90)"
123,MIBA,"('Keemia Alvarado (Earth-616)', 74)"
124,"MICAWBER, TRISTRAM","('Tristram Micawber (Earth-616)', 86)"
125,"MICHAELS, DAWN","('Lynn Michaels (Earth-616)', 86)"
126,"MICHEL, RAFE","('Michel de Nostredame (Earth-616)', 86)"
127,MICHELLE,"('Michelle Balters (Earth-616)', 90)"
128,"MICO, RODOLFO","('Rockford Rico (Earth-616)', 57)"
129,MICROCHIP/LINUS LIEB,"('Micro (Alien) (Earth-616)', 50)"
130,MICROMAX/SCOTT WRIGH,"('Scott Summers (Doppelganger) (Earth-616)', 86)"
131,MIDAS,"('Oubliette Midas (Earth-616)', 90)"
132,MIDGARD SERPENT,"('Steel Serpent (Davos) (Earth-616)', 86)"
133,MIDGET,"('Bridget Malone (Earth-616)', 75)"
134,MIDNIGHT III/JEFFREY,"('Warren Worthington III (Earth-616)', 86)"
135,MIDNIGHT'S FIRE/,"('Proxima Midnight (Earth-616)', 86)"
136,MIDNIGHT/M'NAI,"('George Tarleton (M.O.D.O.K. Superior) (Earth-616)', 86)"
137,MIDWIFE,"('Midwife (Earth-616)', 90)"
138,MIESHO,"('James Howlett (Skrull) (Earth-616)', 75)"
139,"MIFUNE, DR.","('Dr. Yao (Earth-616)', 86)"
140,MIKHLO,"('Miklho (Earth-616)', 75)"
141,MILAN,"('Francisco Milan (Earth-616)', 90)"
142,MILLENIUS,"('Guardian of the Millennium Monarch (Earth-616)', 80)"
143,MILLENNIUM MONARCH,"('Guardian of the Millennium Monarch (Earth-616)', 90)"
144,"MILLER, CHRIS","('Layla Miller (Earth-616)', 86)"
145,"MILLER, FRANK","('Frank Castle (Earth-616)', 86)"
146,"MILLER, JENETTE","('Layla Miller (Earth-616)', 86)"
147,"MILLER, STACI MURPHY","('Trace Miller (Earth-616)', 60)"
148,"MILLER, TRACE","('Layla Miller (Earth-616)', 86)"
149,MIMIC/CALVIN RANKIN,"('Calvin Rankin (Earth-616)', 77)"
150,MIND'S EYE/MEACHAM,"('Cecilia (S.W.O.R.D.) (Earth-616)', 86)"
151,MINDBLAST,"('Man-Beast (Earth-616)', 60)"
152,MINDMELD/,"('Mindmeld (Earth-616)', 90)"
153,MINDSINGER/GREGOR,"('Gregor Shapanka (Earth-616)', 86)"
154,MINDSTORM/,"('Mindstorm (Earth-616)', 90)"
155,MINDWAVE,"('Mindwave (Telepath) (Earth-616)', 90)"
156,MINDWORM/WILLIAM TUR,"('Steven Rogers (William Burnside) (Earth-616)', 86)"
157,MINERVA [KREE],"('Mandroid (Kree) (Earth-616)', 86)"
158,MINI MAX/,"('Max Eisenhardt (Earth-616)', 86)"
159,MINISTER BLOOD,"('Blood Brothers (Earth-616)', 86)"
160,MINISTER TOME,"('Minister Marvel (Earth-616)', 86)"
161,MINOR DOMO,"('Domo (Earth-616)', 86)"
162,MINOTAUR,"('Minotaur (Mole Man) (Earth-616)', 90)"
163,MINOTAUR II,"('Shingen Harada II (Earth-616)', 86)"
164,MINOTAUR III,"('Warren Worthington III (Earth-616)', 86)"
165,MINOTAURUS,"('Minotaurus (Earth-616)', 90)"
166,MINSTER HOARD,"('Rock Monster Guardian (Earth-616)', 69)"
167,MINT JULEP,"('Julia Winters (Earth-616)', 60)"
168,MINXI [INHUMAN],"('Seeker (Inhuman) (Earth-616)', 86)"
169,MIRACLE MAN,"('Spider-Man (Peter Parker)', 86)"
170,MIRAGE,"('Mirage (Telepath) (Earth-616)', 90)"
171,MIRAGE II/DANIELLE M,"('George Tarleton (M.O.D.O.K. Superior) (Earth-616)', 86)"
172,MIRAGE III/MARGE,"('Warren Worthington III (Earth-616)', 86)"
173,MISFIT/,"('Thomas Fireheart (Earth-616)', 60)"
174,MISS AMERICA/MADELIN,"('Captain America (Steven Rogers)', 86)"
175,MISS ITCH/BLISS,"('Bliss (Morlock) (Earth-616)', 86)"
176,MISS LOCKE,"('Miss Locke (Earth-616)', 90)"
177,MISS MASS/,"('Miss Locke (Earth-616)', 86)"
178,MISS SACCHARINE,"('Miss Coriander (Earth-616)', 86)"
179,MISS THING/MARY,"('Mary Jane Watson (Earth-616)', 86)"
180,MISSING LINK,"('Missing Link (Lincoln) (Earth-616)', 90)"
181,MISSING LINK II/RAY ,"('Missing Link (Lincoln) (Earth-616)', 86)"
182,MIST,"('Mister Negative (Earth-616)', 90)"
183,MIST MISTRESS,"('Mist Mistress (Earth-616)', 90)"
184,MISTER CLEAN,"('Mister Clean (UCWF) (Earth-616)', 90)"
185,MISTER HYDE/CALVIN Z,"('Living Eraser (Dimension Z) (Earth-616)', 86)"
186,MISTY/VINCENTE,"('Vincente Fortunato (Earth-616)', 86)"
187,"MITCHELL, ROBERT","('Hulk (Robert Bruce Banner)', 86)"
188,MO,"('Amora (Earth-616)', 90)"
189,MO MONEY,"('Giacomo Montesi (Earth-616)', 79)"
190,MOBIUS,"('Doctor Mobius (Earth-616)', 90)"
191,"MOBIUS, DR.","('Dr. Yao (Earth-616)', 86)"
192,MOCKINGBIRD/DR. BARB,"('Steven Rogers (Dr Bong Clone) (Earth-616)', 86)"
193,MODAM,"('Ramonda (Earth-616)', 72)"
194,MODEM/,"('Modred (Earth-616)', 72)"
195,"MODINE, REP. BERNARD","(""Odin's eye (Earth-616)"", 59)"
196,MODOK/GEORGE TARLETO,"('George Washington Bridge (Earth-616)', 86)"
197,MODRED THE MYSTIC,"('It the Living Colossus (Earth-616)', 86)"
198,MODT,"('Modt (Earth-616)', 90)"
199,MODULAR MAN/STEPHEN ,"('Iron Man (Anthony \\""Tony\\"" Stark)', 86)"
200,MOJO,"('Mondo (Mojoverse)', 90)"
201,MOJO II,"('Shingen Harada II (Earth-616)', 86)"
202,MOK,"('Smokey (Earth-616)', 90)"
203,MOLE,"('Molek (Earth-616)', 90)"
204,MOLE MAN | MUTANT X-,"('Iron Man (Anthony \\""Tony\\"" Stark)', 86)"
205,MOLE MAN/HARVEY RUPE,"('Iron Man (Anthony \\""Tony\\"" Stark)', 86)"
206,MOLECULE MAN/OWEN RE,"('Iron Man (Anthony \\""Tony\\"" Stark)', 86)"
207,MOLGOTHA,"('Molgotha (Earth-616)', 90)"
208,"MOLLE, DR.","('Dr. Yao (Earth-616)', 86)"
209,MOLTEN MAN/MARK RAXT,"('Iron Man (Anthony \\""Tony\\"" Stark)', 86)"
210,MOLTO,"('Molto (Earth-616)', 90)"
211,MONDO,"('Mondo (Earth-616)', 90)"
212,MONDO II,"('Shingen Harada II (Earth-616)', 86)"
213,MONGOOSE,"('Mongoose (Earth-616)', 90)"
214,"MONGRAIN, ALISON","('Alison Blaire (Earth-616)', 86)"
215,MONGU,"('Boris Monguski (Earth-616)', 90)"
216,MONMOUTH,"('Monmouth (Inner Guard) (Earth-616)', 90)"
217,MONOCLE,"('Jack Monroe (Earth-616)', 66)"
218,MONSTER FROM THE LOS,"('It the Living Colossus (Earth-616)', 86)"
219,MONSTROID/BALIOX/7NH,"('Monstroid (Ballox) (Earth-616)', 69)"
220,MONTANA,"('Ramona Napier (Earth-616)', 77)"
221,MONTANA II,"('Shingen Harada II (Earth-616)', 86)"
222,MONTENEGRO,"('Montenegro (Earth-616)', 90)"
223,"MONTESI, VICTORIA","('Victoria Bentley (Earth-616)', 86)"
224,MONTGOMERY,"('James Montgomery Falsworth (Earth-616)', 90)"
225,"MONTGOMERY, SIR BERN","('Sir Percy of Scandia (Earth-616)', 86)"
226,"MONTOYA, JULIO","('Julio Richter (Earth-616)', 86)"
227,"MONTOYA, MARIA","('Maria Hill (Earth-616)', 86)"
228,"MOODY, RUNYAN","('Running Moose (Earth-616)', 57)"
229,"MOOMJI, INDRIES","('Indries Moomji (Earth-616)', 86)"
230,MOON KNIGHT DOPPELGA,"('Black Knight (Young Masters) (Earth-616)', 86)"
231,MOON KNIGHT | MUTANT,"('Headhunter (Mutant) (Earth-616)', 86)"
232,MOON KNIGHT/MARC SPE,"('Black Knight (Young Masters) (Earth-616)', 86)"
233,MOON WOLF/,"('Moon Wolf (Earth-616)', 90)"
234,MOONBOY,"('Lord Wotonby (Earth-616)', 66)"
235,MOONDANCER,"('John Dancer (Earth-616)', 72)"
236,MOONDARK,"('Moondark (Earth-616)', 90)"
237,MOONDRAGON DOPPELGAN,"('Ororo Munroe (Doppelganger) (Earth-616)', 63)"
238,MOONDRAGON/HEATHER D,"('George Tarleton (M.O.D.O.K. Superior) (Earth-616)', 86)"
239,MOONGLOW/,"('Raymond Bloch (Earth-616)', 56)"
240,MOONHUNTER/ZACK MOON,"('Bull (Moon Knight Foe) (Earth-616)', 86)"
241,MOONRAKER/SLADE TRUM,"('Hamilton Slade (Rider) (Earth-616)', 86)"
242,MOONSTALKER/KIANA,"('Krang (Monster) (Earth-616)', 62)"
243,MOONSTOMP/,"('Moonstomp (Earth-616)', 90)"
244,MOONSTONE II/KARLA S,"('Cecilia (S.W.O.R.D.) (Earth-616)', 86)"
245,MOONSTONE/LLOYD BLOC,"('Lloyd Bloch (Heroes Reborn) (Earth-616)', 86)"
246,"MOORE, CONNIE","('Harris Moore (Earth-616)', 86)"
247,"MOORE, TONI","('Toni Turner (Earth-616)', 86)"
248,MOOT,"('Gregory Smoot (Earth-616)', 90)"
249,"MORAN, KEVIN","('Kevin Plunder (Earth-616)', 86)"
250,MORBIUS/DR. MICHAEL ,"('Michael Morbius (Earth-616)', 86)"
251,"MORDO, ASTRID","('Karl Mordo (Earth-616)', 86)"
252,MORDRED THE EVIL,"('It the Living Colossus (Earth-616)', 86)"
253,"MOREAU, DAVID","('David Lieberman (Earth-616)', 86)"
254,"MOREAU, PHILLIP","('Phillip Masters (Earth-616)', 86)"
255,"MORELLE, NOLAN","('Lindy Nolan (Earth-616)', 86)"
256,MORETTI,"('Mortimer Toynbee (Earth-616)', 64)"
257,MORG,"('Morgan le Fay (Earth-616)', 90)"
258,MORGAN,"('Morgan le Fay (Earth-616)', 90)"
259,"MORGAN, DR. VIVIAN","('Lightning (Tex Morgan) (Earth-616)', 86)"
260,"MORGAN, JERROLD JERR","('Lightning (Tex Morgan) (Earth-616)', 86)"
261,"MORLAK, MARIS","('Maris Morlak (Earth-616)', 86)"
262,MORLEY,"('Morley Erwin (Earth-616)', 90)"
263,MORLUN,"('Morlun (Earth-616)', 90)"
264,MORNING STAR/ZVEZDA ,"('Gregor (resident of the Golden Star)', 86)"
265,MORPH,"('Infomorph (Earth-616)', 90)"
266,MORPHEUS/ROBERT MARK,"('William Robert Reilly (Earth-616)', 86)"
267,"MORRELL, SABRINA","('Sabrina Morrel (Earth-616)', 86)"
268,"MORRISON, AMANDA PAY","('Melinda Morrison (Earth-616)', 59)"
269,"MORRISON, JESSICA","('Jessica Carradine (Earth-616)', 86)"
270,MOSES,"('Moses Magnum (Earth-616)', 90)"
271,MOSH/GLENN,"('Glenn Talbot (Earth-616)', 86)"
272,"MOSLEY, WARDEN","('Warden Jzemlico (Earth-616)', 86)"
273,MOTH/,"('Timothy Dugan (Earth-616)', 90)"
274,MOTHER INFERIOR,"('Mother Inferior (Earth-616)', 90)"
275,MOTHER NIGHT/SUSAN S,"('Night Raven (Vigilante) (Earth-616)', 86)"
276,MOTHER OF PEARL/,"('Mother of Pearl (Earth-616)', 90)"
277,MOTHER SUPERIOR,"('George Tarleton (M.O.D.O.K. Superior) (Earth-616)', 86)"
278,MOTHER-OF-PAIN,"('Mother-of-Pain', 100)"
279,MOUNTJOY,"('Alejandro Montoya (Earth-616)', 68)"
280,MOURNING PREY,"('Solomon Prey (Earth-616)', 86)"
281,MOUSE,"('Joan the Mouse (Earth-616)', 90)"
282,"MOWAT, FARLEY","('Farley Stillwell (Earth-616)', 86)"
283,"MOY, ALYSSA","('Alyssa Moy (Earth-616)', 86)"
284,MR. DEATH,"('Mr. Raven (Earth-616)', 86)"
285,MR. DOLL/NATHAN DOLL,"('Nathan Garrett (Heroes Reborn) (Earth-616)', 86)"
286,MR. FANTASTIC DOPPEL,"('Apocalypse (Mr.Kazarian) (Earth-616)', 86)"
287,MR. FANTASTIC/REED R,"('Reed Richards (Counter-Earth) (Earth-616)', 86)"
288,MR. FEAR III/PROF. L,"('Warren Worthington III (Earth-616)', 86)"
289,MR. FEAR IV/ALAN FAG,"('Richard Earle Amtower IV (Earth-616)', 86)"
290,MR. FEAR V/,"('E.V.A. (Earth-616)', 86)"
291,MR. FEAR/ZOLTAN DRAG,"('Apocalypse (Mr.Kazarian) (Earth-616)', 86)"
292,MR. FX/,"('Mr. Raven (Earth-616)', 86)"
293,MR. IMMORTAL,"('Mr. Raven (Earth-616)', 86)"
294,MR. JIP,"('Mister Jip (Earth-616)', 86)"
295,MR. JUSTICE/TIMOTHY ,"('Timothy Dugan (Skrull) (Earth-616)', 86)"
296,MR. LUCK II/PHILIP G,"('Seeker II (Inhuman) (Earth-616)', 86)"
297,MR. LUCK/RAMON GARCI,"('Ramon Hernandez (Doctor) (Earth-616)', 86)"
298,MR. MOBIUS,"('Mr. Raven (Earth-616)', 86)"
299,MR. NACHT,"('Mister Nacht (Earth-616)', 86)"
300,MR. PAYBACK/,"('Mr. Payback (Earth-616)', 90)"
301,MR. SCRATCH,"('Nicholas Scratch (Earth-616)', 86)"
302,MR. SCRATCH II/BLISS,"('Seeker II (Inhuman) (Earth-616)', 86)"
303,MR. SINISTER | AOA,"('Hyperion (Squadron Sinister) (Earth-616)', 86)"
304,MR. SINISTER | MUTAN,"('Hyperion (Squadron Sinister) (Earth-616)', 86)"
305,MR. SINISTER/NATHAN ,"('Hyperion (Squadron Sinister) (Earth-616)', 86)"
306,MR. TERMINEUS/AMODEU,"('Amodeus Q. Termineus (Earth-616)', 86)"
307,MR. X,"('X-51 (Earth-616)', 86)"
308,MROTH,"('Timothy Dugan (Earth-616)', 72)"
309,MS. FORTUNE/,"('Ms. Lion (Earth-616)', 86)"
310,MS. MARVEL II/SHARON,"('Thelius (Blue Marvel) (Earth-616)', 86)"
311,MS. NOVA,"('Condor (Nova Foe) (Earth-616)', 86)"
312,"MUELLER, AMANDA","('Amanda Batavides (Earth-616)', 86)"
313,"MUGGINS, MAMIE","('Mamie Muggins (Earth-616)', 86)"
314,"MULDOON, SGT. BRIAN","('Brian Muldoon (Earth-616)', 83)"
315,"MULDOON, TEXAS JACK","('Lance Temple (Texas Kid) (Earth-616)', 86)"
316,"MULLANY, MIKE","('Mike Trapp (Earth-616)', 86)"
317,MULTIPLE MAN DOPPELG,"('Iron Man (Anthony \\""Tony\\"" Stark)', 86)"
318,MULTIPLE MAN/JAMES A,"('Wolverine (James \\""Logan\\"" Howlett)', 86)"
319,"MUMM, MAX","('Max Eisenhardt (Earth-616)', 86)"
320,"MUNDY, SHANE","('Shane Shooter (Earth-616)', 86)"
321,MUNIN,"('Munin (Earth-616)', 90)"
322,MUNIPOOR,"('Eadmund Porlock (Earth-616)', 68)"
323,"MUNOZ, CARLOS","('Carlos LaMuerto (Earth-616)', 86)"
324,"MUNROE, DAVID","('Ororo Munroe (Earth-616)', 86)"
325,"MUNROE, N'DARE","('Ororo Munroe (Earth-616)', 86)"
326,MUNSON,"('George Munson (Earth-616)', 90)"
327,"MUNSON, CLAUDIA","('George Munson (Earth-616)', 86)"
328,MURDER,"('Murderous Lion (Earth-616)', 90)"
329,"MURDOCK, BATTLING JA","('Matthew Murdock (Hellspawn) (Earth-616)', 86)"
330,"MURDOCK, MATT | TIME","('Matthew Murdock (Hellspawn) (Earth-616)', 86)"
331,"MURDOCK, SISTER MAGG","('Matthew Murdock (Hellspawn) (Earth-616)', 86)"
332,MURMUR II/ARLETTE TR,"('Seeker II (Inhuman) (Earth-616)', 86)"
333,MURMUR/,"('Murmur (Hellbent) (Earth-616)', 90)"
334,"MURPHY, JOBOA","('Malcolm Murphy (Earth-616)', 86)"
335,"MURPHY, MELISSA","('Melissa Gold (Earth-616)', 86)"
336,"MURPHY, SEAN","('Sean Cassidy (Earth-616)', 86)"
337,"MURRAY, WILLIAM T. B","('Humanoid Experimental Robot B-Type Integrated Electronics (Earth-616)', 86)"
338,MUSE/SHANNON FITZPAT,"('Shannon Fitzpatrick (Earth-616)', 86)"
339,MUSTANG/,"('Alpha (Mutant) (Earth-616)', 66)"
340,MUTANT MASTER,"('Mutant Master (Earth-616)', 90)"
341,MUTAURUS,"('Mutaurus (Earth-616)', 90)"
342,"MUTO, JUNZO","('Junzo Muto (Earth-616)', 86)"
343,MYCROFT,"('Simon Mycroft (Earth-616)', 90)"
344,"MYLZOB'RYN, CHIEF","('Red Hawk (Apache Chief) (Earth-616)', 86)"
345,MYSTERIA/,"('Mysteria Winters (Earth-616)', 90)"
346,MYSTERIO II/DANIEL B,"('Humanoid Experimental Robot B-Type Integrated Electronics (Earth-616)', 86)"
347,MYSTERIO/QUENTIN BEC,"('Wolf (Quentin Carnival) (Earth-616)', 86)"
348,MYSTERIUM/DR. JOSEPH,"('Hammerhead (Joseph) (Earth-616)', 86)"
349,MYSTIQUE | MUTANT X-,"('Headhunter (Mutant) (Earth-616)', 86)"
350,MYSTIQUE/RAVEN DARKH,"('Night Raven (Vigilante) (Earth-616)', 86)"
351,N'ASTIRH,"(""N'Astirh (Earth-616)"", 90)"
352,N'DELE,"('H.E.L.E.N. (Earth-616)', 86)"
353,N'GAMI,"('H.E.L.E.N. (Earth-616)', 86)"
354,N'GAMO,"(""N'Gamo (Earth-616)"", 90)"
355,N'GASSI,"(""N'Gassi (Earth-616)"", 90)"
356,"NACHT, HERR","('Mister Nacht (Earth-616)', 86)"
357,NAGA,"('Arthur Nagan (Earth-616)', 90)"
358,NAGALA,"('Nagala (Earth-616)', 90)"
359,"NAGAN, DR. ARTHUR","('Arthur Maddicks (Earth-616)', 86)"
360,NAHREES [INHUMAN],"('Seeker (Inhuman) (Earth-616)', 86)"
361,NAILS II/JOANIE EATO,"('Seeker II (Inhuman) (Earth-616)', 86)"
362,NAILS/,"('Longnails Legarya (Earth-616)', 90)"
363,"NAIP, SYNTHIA","('Synthia Naip (Earth-616)', 86)"
364,NAKKA,"('Nakka (Earth-616)', 90)"
365,NAKOTA,"('Nakota (Earth-616)', 90)"
366,"NALES, DET. REBECCA ","('Rebecca Barnes (Onslaught Reborn) (Earth-616)', 86)"
367,NAMELESS ONE,"('Nameless One (Undying Ones Leader) (Earth-616)', 90)"
368,NAMELESS ONE II,"('Shingen Harada II (Earth-616)', 86)"
369,NAMORA/AQUARIA NAUTI,"('Amara Aquilla (Earth-616)', 59)"
370,NAMORITA DOPPELGANGE,"('Charles Xavier (Infinity War Doppelganger) (Earth-616)', 72)"
371,NAMORITA | MUTANT X-,"('Headhunter (Mutant) (Earth-616)', 86)"
372,NAMORITA/NITA PRENTI,"('Namorita Prentiss (Earth-616)', 68)"
373,NANABOZHO,"('Nanabozho (Earth-616)', 90)"
374,NANNY,"(""Nanny (Magneto's Robot) (Earth-616)"", 90)"
375,NANNY II,"('Shingen Harada II (Earth-616)', 86)"
376,"NAPIER, RAMONA DR.","('Ramona Napier (Earth-616)', 86)"
377,NARDI,"('Nardi (Earth-616)', 90)"
378,"NASH, JOHN JOHNNY TH","('John Jonah Jameson III (Earth-616)', 86)"
379,"NASH, SABRINA","('Sabrina Morrel (Earth-616)', 86)"
380,NAUDA,"('Nauda (Earth-616)', 90)"
381,NAUTILUS,"('Ignatius Fowler (Earth-616)', 68)"
382,NAVARRO,"('Navarro (Vampire) (Earth-616)', 90)"
383,NAZE,"('Naze (Earth-616)', 90)"
384,NEBULA,"('Nebula (Earth-616)', 90)"
385,NEBULO,"('Nebulon (Earth-616)', 90)"
386,NEBULON,"('Nebulon (Earth-616)', 90)"
387,NECRODAMUS,"('Necrodamus (Earth-616)', 90)"
388,NECROM,"('Necromon (Earth-616)', 90)"
389,NECROMANCER/DR. STEP,"('Necromancer (Michael) (Earth-616)', 86)"
390,NEDDA,"('Nedda (Earth-616)', 90)"
391,NEEDLE,"('Tweedledope (Earth-616)', 75)"
392,NEFFETHESK,"('Neffethesk (Earth-616)', 90)"
393,NEIFI [INHUMAN],"('Seeker (Inhuman) (Earth-616)', 86)"
394,"NEKOBAH, ROMAN","('Roman Nekoboh (Earth-616)', 86)"
395,NEKRA/ADRIENNE HATRO,"(""Steven (Adrienne's husband) (Earth-616)"", 86)"
396,NELIT,"('Angelica Jones (Earth-616)', 72)"
397,"NELSON, CANDACE","('Franklin Nelson (Earth-616)', 86)"
398,"NELSON, DEBBIE HARRI","('William Grant Nelson (Earth-616)', 86)"
399,"NELSON, FRANKLIN FOG","('Eliot Franklin (Thunderball) (Earth-616)', 86)"
400,NEMESIS,"('Nemesio Pietri (Earth-616)', 77)"
401,NEOPHYTE/,"('Ophelia Jones (Earth-616)', 64)"
402,NEPHRI,"('Nephri (Earth-616)', 90)"
403,NEPTUNE [OLYMPIAN],"('Pluto (Olympian) (Earth-616)', 86)"
404,NEPTUNIUM,"('Neptunium (Element) (Earth-616)', 90)"
405,NEREEL,"('Nereel (Earth-616)', 90)"
406,NESTOR,"('Nestor Rodriguez (Earth-616)', 90)"
407,NETTLES,"('Gregory Nettles (Earth-616)', 90)"
408,NETWORK NINA,"('Network Nina (Earth-616)', 90)"
409,NEUROTAP/MICHELLE BA,"('Amp (Michelle) (Earth-616)', 64)"
410,NEUT,"('Neut (Earth-616)', 90)"
411,NEUTRON,"('Neutron (Second) (Earth-616)', 90)"
412,"NEVILLE, KATE","('Kathleen Neville (Earth-616)', 86)"
413,NEW SUN,"('Lin Sun (Earth-616)', 86)"
414,"NEWELL, DIANE ARLISS","('Diane Arliss (Earth-616)', 73)"
415,"NEWMARK, LOTUS","('Lotus Shinchuko (Earth-616)', 86)"
416,NEZARR,"('Nezarr (Earth-616)', 90)"
417,NHU'ABDAR,"('Arthur Dearborn (Earth-616)', 60)"
418,"NICHOLS, LORNA","('Lorna Dane (Earth-616)', 86)"
419,"NICHOLS, TOM","('Tom Regal (Earth-616)', 86)"
420,NICKEL,"('Nickel (Element) (Earth-616)', 90)"
421,NICODEMUS,"('Nicodemus (Mutant) (Earth-616)', 90)"
422,NICODEMUS II,"('Shingen Harada II (Earth-616)', 86)"
423,NIELS,"('Niels (Earth-616)', 90)"
424,NIGHT,"('Mercedes Knight (Earth-616)', 90)"
425,NIGHT FLYER,"('Night Flyer (Earth-616)', 90)"
426,NIGHT PHANTOM II,"('Night Raven (Vigilante) (Earth-616)', 86)"
427,NIGHT PHANTOM/TRAVIS,"('Night Raven (Vigilante) (Earth-616)', 86)"
428,NIGHT RIDER,"('Richard Rider (Earth-616)', 86)"
429,NIGHT RIDER III/HAMI,"('Warren Worthington III (Earth-616)', 86)"
430,NIGHT THRASHER/DUANE,"('Night Raven (Vigilante) (Earth-616)', 86)"
431,NIGHTCRAWLER 2013,"('Nightfall (Earth-616)', 59)"
432,NIGHTCRAWLER | MUTAN,"('Night Raven (Vigilante) (Earth-616)', 54)"
433,NIGHTCRAWLER/KURT WA,"('Crawler (Earth-616)', 58)"
434,NIGHTEYES/ERIC,"('Eric Masterson (Earth-616)', 86)"
435,NIGHTFIGHTER/,"('Lightning (Tex Morgan) (Earth-616)', 60)"
436,NIGHTHAWK II/KYLE RI,"('Kyle Richmond (Zombie Clone) (Earth-616)', 86)"
437,NIGHTHAWK III/NEAL,"('Warren Worthington III (Earth-616)', 86)"
438,NIGHTHAWK/KYLE RICHM,"('Kyle Richmond (Zombie Clone) (Earth-616)', 86)"
439,NIGHTINGALE/,"('Nightingale (Earth-616)', 90)"
440,NIGHTMARE/EDVARD HAB,"('Succubus (Nightmare) (Earth-616)', 86)"
441,NIGHTSHADE/TILDA,"('Tilda Johnson (Earth-616)', 86)"
442,NIGHTSIDE,"('Nightside (Earth-616)', 90)"
443,NIGHTSTICK/,"('Nightstick (Earth-616)', 90)"
444,NIGHTWATCH/,"('Night Witch (Earth-616)', 72)"
445,NIGHTWIND/,"('Nightwind (Horse) (Earth-616)', 90)"
446,NIKKI/NICHOLETTE GOL,"('Nicolette Giroux (Earth-616)', 51)"
447,"NILES, SEN. CATHERIN","('Nils Styger (Earth-616)', 57)"
448,NIMROD,"('Nimrod (Vampire) (Earth-616)', 90)"
449,NIMROD III,"('Warren Worthington III (Earth-616)', 86)"
450,NINA,"('Network Nina (Earth-616)', 90)"
451,NINGAL,"('Ningal (Earth-616)', 90)"
452,NINJA/,"('Ogun (Ninja) (Earth-616)', 90)"
453,NIRA,"('Niral Chandra (Earth-616)', 90)"
454,"NITAL, DR.","('Taj Nital (Earth-616)', 86)"
455,NITRO/ROBERT L. HUNT,"('William Robert Reilly (Earth-616)', 86)"
456,"NIVENA, JOANNA","('Joanna Cargill (Earth-616)', 86)"
457,"NIXON, RICHARD","('Richard Jones (Earth-616)', 86)"
458,NOBILUS,"('Nobilus (Earth-616)', 90)"
459,NOBLE,"('Peter Noble (Earth-616)', 90)"
460,"NOCENTI, ANN","('Ann Darnell (Earth-616)', 86)"
461,NOCTURNE II/ANGELA C,"('Time-Buoy Number 6-C (Earth-616)', 86)"
462,NOCTURNE/,"('Nocturne (Earth-616)', 90)"
463,NOM,"('Onome (Earth-616)', 90)"
464,NOMAD II/EDWARD FERB,"('Seeker II (Inhuman) (Earth-616)', 86)"
465,NOMAD III/JACK MONRO,"('Warren Worthington III (Earth-616)', 86)"
466,"NORRISS, JACK","('Jack Russell (Earth-616)', 86)"
467,"NORRISS, SISTER BARB","('Rapture (Sister Joy) (Earth-616)', 86)"
468,"NORTH, DAKOTA","('Samuel North (Earth-616)', 86)"
469,"NORTH, RICKY","('Ricky Landers (Earth-616)', 86)"
470,NORTHSTAR DOPPELGANG,"('Anthony Stark (Doppelganger) (Earth-616)', 72)"
471,NORTHSTAR | MUTANT X,"('Headhunter (Mutant) (Earth-616)', 86)"
472,NORTHSTAR/JEAN-PAUL ,"('Jean-Paul Beaubier (Earth-616)', 86)"
473,NOSFERATA/PURPLE HAY,"('Purple Hayes (Earth-616)', 54)"
474,NOTE,"('Snot (Earth-616)', 74)"
475,NOVA 0:0,"('Condor (Nova Foe) (Earth-616)', 86)"
476,NOVA DOPPELGANGER,"('Peter Parker (Doppelganger) (Earth-616)', 86)"
477,NOVA DOPPELGANGER II,"('Peter Parker (Doppelganger) (Earth-616)', 86)"
